category,name_card,price,price_old,price_installment,rating_card,reviews_card,name_seller,rating_seller,url,article,screen_diagonal,ram,os,internal_storage,screen_size,cpu,main_camera,matrix,type_of_tablet,brand,announcement_year,android_version,hz_screen,ppi,processor_brand,processor_cores,ghz_processor,brand_graphic_proccessor,video_processor,front_camera,keyboard,case_material,waterproof,battery_capacity,accessories_included,dimensions,weight_g,country_of_origin,ios_version,harmonyos_version
tablets,,,,,,,,,https://www.ozon.kz/product/xiaomi-planshet-pad-8-wi-fi-11-2-8-gb-256-gb-zelenyy-3190364392/,3190364392,11.2,8.0,Android,256,3200x2136,Snapdragon 8s Gen3,13.0,IPS,Планшет,,2025,Android 16,144,,Qualcomm,8,3.0,Adreno,,8.0,Опционально,Авиационный алюминий,Нет,9200,,"	251,2 x 173,4 x 5,8 мм",485.0,,,
tablets,,,,,,,,,https://www.ozon.kz/product/blackview-planshet-tab-60-pro-10-1-8-gb-128-gb-goluboy-1801792732/,1801792732,10.1,8.0,Android,128,1280x800,Tiger T606,8.0,IPS,Планшет,,,Android 14,,,Unisoc,8,1.6,ARM,Mali-G57 MP1,5.0,,Металл,,7700,,242.7*161.5*8.5,543.0,Китай,,
tablets,"Lenovo Планшет Idea Tab TB336FU Wi-Fi, 11"" 8 ГБ/256 ГБ, серый",114317.0,146415.0,9527.0,4.8,73,Ozon Россия,4.9,https://www.ozon.kz/product/lenovo-planshet-idea-tab-tb336fu-wi-fi-11-8-gb-256-gb-seryy-2798963091/,2798963091,11.0,8.0,Android,256,2560x1600,Dimensity 6300,8.0,IPS,Планшет,Lenovo,2025,,,,MediaTek,8,2.4,ARM,,5.0,Опционально,Металл,,7040,,254.59 x 166.15 x 6.99 mm,480.0,Китай,,
tablets,"Планшет Планшет 2026 Новый 5G Android 13, 10.36"" 16 ГБ +1 ТБ 12000mAh 14-Ядерный Процессор, Wi-Fi, Глобальная Сеть  Бесплатно, Русская Bluetooth-Клавиатура, Планшет Защитная оболочка,  Bluetooth-Гарнитура, Зарядное Устройство, Сенсорная Ручка, 10.36"" 16 ГБ/1024 ГБ, серый",41433.0,299774.0,3453.0,,,Абсент,5.0,https://www.ozon.kz/product/planshet-planshet-2026-novyy-5g-android-13-10-36-16-gb-1-tb-12000mah-14-yadernyy-protsessor-wi-fi-3461214596/,3461214596,10.36,16.0,Android,1024,2560x1600,Snapdragon 888,32.0,IPS,Планшет,,2026,Android 13,60,32.0,Qualcomm,14,3.2,MediaTek,,16.0,Есть,"Пластик, Металл",Да,12000,Клавиатура,10.36,500.0,Китай,,
tablets,"Планшет Tab 26 Ultra,планшет андроид с клавиатурой, 10.1"" 16 ГБ/1024 ГБ, черный",64088.0,162663.0,5341.0,5.0,8,ASSSA32,4.7,https://www.ozon.kz/product/planshet-tab-26-ultra-planshet-android-s-klaviaturoy-10-1-16-gb-1024-gb-chernyy-3516514663/,3516514663,10.1,16.0,Android,1024,2560x1600,Snapdragon 8 Gen5,32.0,LTPS,Планшет,,2026,Android 15,100,330.0,Qualcomm,10,3.0,ARM,Mali-G76 MP12,16.0,Есть,"Пластик, Стекло",Да,10000,Клавиатура,210*160*8.5,850.0,Китай,,
tablets,"Планшет классический,Pad 25 Ultra,планшет андроид с клавиатурой，новогодние подарки для детей,10000 мАч большой батареи,для рисования/игровой, 10.1"" 16 ГБ/1024 ГБ, черный",50804.0,166507.0,4234.0,4.5,24,iouio 31,4.6,https://www.ozon.kz/product/planshet-klassicheskiy-pad-25-ultra-planshet-android-s-klaviaturoy-novogodnie-podarki-dlya-detey-3101838073/,3101838073,10.1,16.0,Android,1024,2560x1600,Snapdragon 8 Gen5,32.0,LTPS,Планшет,,2025,Android 15,100,330.0,Qualcomm,10,3.0,ARM,Mali-G76 MP12,16.0,Есть,"Пластик, Стекло",Да,10000,Клавиатура,214*160*8.7,858.0,Китай,,
tablets,"KENSHI Планшет KENSHI Pad Lite E58 LTE 4/64 ГБ, 1920x1200, IPS, 60 Гц, 5000 мА*ч, серый, 8"" 4 ГБ/64 ГБ, серый",,,8536.0,,,RS-Eectronics,4.9,https://www.ozon.kz/product/kenshi-planshet-kenshi-pad-lite-e58-lte-4-64-gb-1920x1200-ips-60-gts-5000-ma-ch-seryy-8-4-gb-64-3451547342/,3451547342,8.0,4.0,Android,64,1920x1200,Tiger T606,5.0,IPS,Планшет,,2025,Android 14,60,283.0,Unisoc,8,1.6,ARM,Mali-G57,2.0,,Металл,,5000,,122x207x8.9,347.0,Китай,,
tablets,"Планшет Pad M6 Pr0  , 10.1"" 1 ТБ/16 ГБ, черный матовый",49206.0,438818.0,4101.0,4.7,41,16BB,4.5,https://www.ozon.kz/product/planshet-zunyi-s24-ultra-10-1-16-gb-qora-mat-3284811443/,3284811443,10.1,1024.0,Android,16,2560x1600,Snapdragon 8 Gen3,32.0,IPS,Планшет,,2025,Android 15,120,298.9,Qualcomm,8,3.3,Qualcomm,Adreno 725,16.0,Есть,"Стекло, Металл",Да,10000,Клавиатура,214*160*8.7,365.0,Китай,,
tablets,"DeviceWorld Планшет, 8"" 16 ГБ/1024 ГБ, серый",48426.0,80166.0,4036.0,3.2,29,Мир Девайсов,4.6,https://www.ozon.kz/product/deviceworld-planshet-8-16-gb-1024-gb-seryy-3650259584/,3650259584,8.0,16.0,Android,1024,3440x1440,G99 Ultimate,30.0,IPS HD+,Планшет,,2024,Android 13,60,350.0,MediaTek,8,2.3,MediaTek,,13.0,Есть,Металл,Да,10000,"Клавиатура, Стилус",200×180×8,380.0,Россия,,
tablets,"Планшет lpadПланшет с подарками после заказа | В комплекте клавиатура, мышь, стилус, защитный корпус, наушники, ЕАС сертификат, 10.1"" 16 ГБ/1024 ГБ, белый, зеркальный",75489.0,263410.0,6291.0,5.0,3,dnsfile,4.7,https://www.ozon.kz/product/planshet-lpadplanshet-s-podarkami-posle-zakaza-v-komplekte-klaviatura-mysh-stilus-zashchitnyy-3795834192/,3795834192,10.1,16.0,Android,1024,3000x1140,,,,Планшет,,2025,Android 13,60,,Apple,8,,,,,,,Да,7000,,24016090,500.0,Китай,,
tablets,"ULEFONE Планшет защищенный Tab A11 Pro, 11"" 8 ГБ/256 ГБ, серый",116512.0,235397.0,9710.0,,,diMoll,4.8,https://www.ozon.kz/product/ulefone-planshet-zashchishchennyy-tab-a11-pro-11-8-gb-256-gb-seryy-2175056087/,2175056087,11.0,8.0,Android,256,1920x1200,Helio G99,16.0,IPS,Планшет,,2024,Android 14,90,207.0,MediaTek,8,2.2,ARM,Mali-G57,8.0,,Пластик,,8800,,256.9*168.4*7.6,500.0,Китай,,
tablets,"Планшет Планшет 2025 5G Абсолютно новый, 10,36-дюймовый , 8800 мАч, 16 ГБ + 1 ТБ, Android 13.0, Wifi, 14-ядерный планшетный ПК, сетевой глобальный планшет，Бесплатная Bluetooth-клавиатура + магнитный кожаный чехол + Bluetooth-гарнитура, 10.36"" 16 ГБ/1024 ГБ, синий",75343.0,201159.0,6279.0,,,Шуньсинь,5.0,https://www.ozon.kz/product/planshet-planshet-2025-5g-absolyutno-novyy-10-36-dyuymovyy-8800-mach-16-gb-1-tb-android-13-0-wifi-2213874637/,2213874637,10.36,16.0,Android,1024,2560x1600,,32.0,IPS,Планшет,,2025,Android 13,,32.0,MediaTek,14,3.2,MediaTek,,16.0,Есть,"Металл, Пластик",Да,8800,Клавиатура,10.36,589.0,Китай,,
tablets,"Lenovo Планшет Tab P11 (ZA7R0148RU), 11"" 64 ГБ, серебристый",,,225972.0,5.0,3,Белый Ветер Цифрово...,4.6,https://www.ozon.kz/product/lenovo-planshet-tab-p11-za7r0148ru-11-64-gb-serebristyy-3258208637/,3258208637,11.0,,Android,64,2000x1200,Snapdragon 662,13.0,IPS,Планшет,Lenovo,,Android 10.x,,212.0,Qualcomm,8,,,Adreno 610,8.0,Опционально,Металл,,7700,,,,Китай,,
tablets,"HUAWEI Планшет Huawei MatePad SE 11, 11"" 4 ГБ/128 ГБ, серый",,,7778.0,,,XCOM-SHOP,4.9,https://www.ozon.kz/product/huawei-planshet-huawei-matepad-se-11-11-4-gb-128-gb-seryy-1691296121/,1691296121,11.0,4.0,Другая,128,1920x1200,Kirin 710A,8.0,IPS,Планшет,,2024,,,207.0,HiSilicon,8,2.0,ARM,Mali-G51 MP4,5.0,,Металл,,7700,,252.3 х 163.8 х 6.9,475.0,Китай,,
tablets,"Планшет 2026 Новый 5G 16 ГБ/1024 ГБ,asx ,Android 13, 11"" 16 ГБ + 1 ТБ 8-Ядерный Процессор, Wi-Fi, Глобальная Сеть Бесплатно, Русская Bluetooth-Клавиатура, Планшет Защитная оболочка, Bluetooth-Гарнитура, Зарядное Устройство, Сенсорная Ручка, Подставка для планшета, 11"" 1 ТБ/1024 ГБ, светло-серый",57614.0,104770.0,4802.0,4.4,31,Технология Сянхай(1...,3.9,https://www.ozon.kz/product/planshet-2026-novyy-5g-16-gb-1024-gb-asx-android-13-11-16-gb-1-tb-8-yadernyy-protsessor-wi-3833214468/,3833214468,11.0,1024.0,Android,1024,3000x1140,,,,Планшет,,2026,Android 14,60,330.0,,1,,,,,Есть,Металл,Нет,10000,Клавиатура,16*14*0.8mm,330.0,Китай,,
tablets,"fossibot Планшет DT1, 10.4"" 16 ГБ/256 ГБ, черный, оранжевый",,,21065.0,,1,Trustphone,4.7,https://www.ozon.kz/product/fossibot-planshet-dt1-10-4-16-gb-256-gb-chernyy-oranzhevyy-1128907332/,1128907332,10.4,16.0,Android,256,2000x1200,MT8788,48.0,,Планшет,,,Android 13.x,,,MediaTek,8,2.0,ARM,Mali-G72 MP3,16.0,,"Пластик, Металл",Да,11000,,"252,8x162,65x14,6",782.0,Китай,,
tablets,"Планшет Планшетный , Android 13, 10,36"", 16 ГБ+1024 ГБ, 12000 мАч, Wi-Fi+Bluetooth, Bluetooth-клавиатура +Bluetooth-гарнитура + магнитный чехол + стилус, для тренировок/игр/бизнес, 10.36"" 16 ГБ/1024 ГБ, светло-синий",51263.0,162682.0,4272.0,5.0,1,Скат,5.0,https://www.ozon.kz/product/planshet-planshetnyy-android-13-10-36-16-gb-1024-gb-12000-mach-wi-fi-bluetooth-bluetooth-3369097643/,3369097643,10.36,16.0,Android,1024,1920x1280,Snapdragon 888,32.0,IPS,Планшет,,2025,Android 13,,32.0,Qualcomm,14,,MediaTek,,16.0,Есть,"Пластик, Металл",Да,12000,Клавиатура,10.36,500.0,Китай,,
tablets,"HUAWEI Планшет, 12.2"" 12 ГБ/256 ГБ, черный",375034.0,627009.0,31253.0,5.0,21,Цифровой Зверь,4.9,https://www.ozon.kz/product/huawei-planshet-12-2-12-gb-256-gb-chernyy-2607229362/,2607229362,12.2,12.0,Другая,256,2800x1840,Kirin T91,50.0,OLED,Планшет,,2025,,144,274.0,HiSilicon,8,2.0,,,8.0,Есть,"Металл, Пластик",,10000,Клавиатура,271.25 х 182.53 х 5.5,508.0,Китай,,
tablets,"DeviceWorld Детский планшет, 7"" 8 ГБ/256 ГБ, зеленый",,,3605.0,3.7,6,Мир Девайсов,4.6,https://www.ozon.kz/product/deviceworld-detskiy-planshet-7-8-gb-256-gb-zelenyy-2756680974/,2756680974,7.0,8.0,Android,256,1024x600,,13.0,IPS,Детский планшет,,2024,Android 13.x,,330.0,MediaTek,6,2.0,MediaTek,,5.0,Опционально,"Пластик, Стекло",Да,5000,Стилус,188х108х80,500.0,Россия,,
tablets,"Планшет Tenco Spark 20 Pro, 10.1"" 16 ГБ/1024 ГБ, шоколадный, темно-серый",48451.0,321260.0,4038.0,4.9,120,Fire Store,4.8,https://www.ozon.kz/product/planshet-tenco-spark-20-pro-10-1-16-gb-1024-gb-shokoladnyy-temno-seryy-3344841886/,3344841886,10.1,16.0,Android,1024,2560x1600,Snapdragon 8 Gen3,32.0,Super AMOLED,Планшет,,2025,Android 15,120,,Qualcomm,8,3.3,Qualcomm,Adreno 750,16.0,Опционально,"Металл, Стекло, Пластик",Да,10000,Клавиатура,214*160*8.7,300.0,Китай,,
tablets,"Планшет16 ГБ/1024 ГБ, оранжевый",54151.0,135499.0,4513.0,4.8,62,ACC03 Электрон 3C,4.2,https://www.ozon.kz/product/planshet16-gb-1024-gb-oranzhevyy-3357103582/,3357103582,,16.0,Android,1024,2560x1600,Helio G99,30.0,IPS,Планшет,,2026,Android 16,90,100.0,MediaTek,8,2.2,MediaTek,,20.0,,"Металл, Полимер, Титановый сплав",Да,12000,,240*160*8,450.0,Китай,,
tablets,"Планшет 17 Pro, 10.1"" 1 ТБ/12 ГБ, черный",56374.0,265567.0,4698.0,4.7,73,JXMM 29,4.7,https://www.ozon.kz/product/planshet-17-pro-10-1-1-tb-12-gb-chernyy-3158592283/,3158592283,10.1,1024.0,Android,12,2560x1600,Snapdragon 8 Gen3,32.0,IPS,Планшет,,2025,Android 15,120,298.9,Qualcomm,8,3.3,Qualcomm,Adreno 730,16.0,Есть,"Стекло, Металл",Да,10000,Клавиатура,214*160*8.7,365.0,,,
tablets,"Honor Планшет Международная версия Honor X8pro с поддержкой русского языка и бесплатным зарядным устройством мощностью 22,5 Вт, 11.5"" 4 ГБ/128 ГБ, серый металлик",73092.0,250649.0,6091.0,,,Магазин Xiaomi,4.6,https://www.ozon.kz/product/honor-planshet-mezhdunarodnaya-versiya-honor-x8pro-s-podderzhkoy-russkogo-yazyka-i-besplatnym-3733158873/,3733158873,11.5,4.0,Android,128,2000x1200,Snapdragon 685,5.0,LCD,Планшет,Honor,,Android 13,120,203.0,Qualcomm,8,2.8,Qualcomm,Adreno 610,5.0,,Пластик,Нет,7250,,267.3*167.4*6.9,495.0,Китай,,
tablets,"Планшет Pad 17 Ultra, 10.1"" 12 ГБ/1023 ГБ, оранжевый",59106.0,321954.0,4926.0,5.0,42,Air Store,4.8,https://www.ozon.kz/product/planshet-pad-17-ultra-10-1-12-gb-1023-gb-oranzhevyy-3506594900/,3506594900,10.1,12.0,Android,1023,2560x1600,Snapdragon 8 Gen3 Leading Version,32.0,HD Super AMOLED,Планшет,,2026,Android 15,120,,Qualcomm,8,3.4,Qualcomm,Adreno 750,16.0,Опционально,"Металл, Стекло, Пластик",Да,10000,Клавиатура,214*160*8.7,300.0,Китай,,
tablets,"Samsung Планшет Galaxy Tab S10 FE (SM-X526) 5G, Ростест (EAC), 10.90"" 12 ГБ/256 ГБ, серебристый",361790.0,484282.0,30150.0,4.9,161,Ozon Россия,4.9,https://www.ozon.kz/product/samsung-planshet-galaxy-tab-s10-fe-sm-x526-5g-rostest-eac-10-90-12-gb-256-gb-serebristyy-1992880193/,1992880193,10.9,12.0,Android,256,2304x1440,Exynos 1580,13.0,IPS,Планшет,Samsung,2025,Android 15,90,249.0,Samsung,8,1.0,Samsung,Xclipse 540,12.0,,Металл,Да,8000,Стилус,254.3х165.8х6,500.0,Вьетнам,,
tablets,"Детский планшет, 10.1"" 4 ГБ/128 ГБ, голубой",21575.0,34511.0,1798.0,,,KUTEBI,4.6,https://www.ozon.kz/product/detskiy-planshet-10-1-4-gb-128-gb-goluboy-3279550472/,3279550472,10.1,4.0,Android,128,1280x800,RK3562,5.0,IPS,Детский планшет,,2024,Android 13,,149.0,RockChip,4,2.0,ARM,Mali-G52,2.0,Опционально,"Металл, Силикон",Нет,8000,,246.1*162.8*9.6,553.0,Китай,,
tablets,,,,,,,,,https://www.ozon.kz/product/planshet-matepad-se-8-128gb-ags6-w09-wi-fi-gray-stilus128-gb-3378905359/,3378905359,,,,128,,,,,Планшет,,,,,,,,,,,,,,,,,,,,,
tablets,"Планшет Планшет, детский игровой Планшет, 12000 мАч, Android 13.0, Wifi+Bluetooth, 14-ядерный Планшет, подключенный к глобальной сети Планшет, бесплатная Bluetooth-клавиатура + магнитный кожаный чехол + Bluetooth-гарнитура, 10.36"" 16 ГБ/1024 ГБ, голубой",46130.0,150780.0,3845.0,4.9,107,Товарочка,4.9,https://www.ozon.kz/product/planshet-planshet-detskiy-igrovoy-planshet-12000-mach-android-13-0-wifi-bluetooth-14-2515562754/,2515562754,10.36,16.0,Android,1024,2560x1600,,32.0,IPS,Планшет,,2025,Android 13,,32.0,MediaTek,14,3.2,MediaTek,,16.0,Есть,"Металл, Пластик",Да,12000,Клавиатура,10.36,589.0,Китай,,
tablets,"Планшет Планшетный компьютер, 10,1"", 512 гигабайт, 10.1"" 1 ТБ/16 ГБ, оранжевый",64684.0,322964.0,5391.0,,,bmoitg,5.0,https://www.ozon.kz/product/planshet-planshetnyy-kompyuter-10-1-512-gigabayt-10-1-1-tb-16-gb-oranzhevyy-3886637725/,3886637725,10.1,1024.0,Android,16,3000x1140,Cortex-A53,13.0,IPS,Планшет,,2026,Android 14,120,333.0,ARM,8,1.5,Qualcomm,Adreno 720,50.0,Есть,Металл,Нет,8000,"Клавиатура, Стилус",240*160*90,450.0,Китай,,
tablets,,,,,,,,,https://www.ozon.kz/product/samsung-planshet-galaxy-tab-s11-wifi-11-12-gb-512-gb-seryy-3049169693/,3049169693,11.0,12.0,Android,512,2560x1600,,13.0,Dynamic AMOLED 2X,Планшет,,2025,Android 16,120,,MediaTek,8,,,,12.0,,Металл,,8400,Стилус,165.3x253.8x5.5,482.0,Вьетнам,,
tablets,"Samsung Планшет, 10.5"" 32 ГБ, светло-розовый",53027.0,173526.0,4419.0,4.7,21,BoTan,4.6,https://www.ozon.kz/product/samsung-planshet-10-5-32-gb-svetlo-rozovyy-1678589042/,1678589042,10.5,,Android,32,1920x1200,Tiger T618,8.0,TFT,Планшет,Samsung,2021,,,,Unisoc,8,,ARM,Mali-G52,5.0,,Металл,Да,7040,,246.8*161.9*6.9,508.0,,,
tablets,"Samsung Планшет Galaxy Tab S10 Lite LTE, 10.9"" 256 ГБ, розовый",277882.0,1853975.0,23157.0,,,Мирный Атом,,https://www.ozon.kz/product/samsung-planshet-galaxy-tab-s10-lite-lte-10-9-256-gb-rozovyy-3865463900/,3865463900,10.9,,Android,256,2304x1440,Snapdragon 7s Gen2,8.0,LCD,Планшет,,2025,Android 14,90,228.0,Qualcomm,8,2.4,Qualcomm,Adreno 100,,Опционально,Авиационный алюминий,Нет,8000,Стилус,254.3 × 165.8 × 6.6,524.0,,,
tablets,"Планшет Relame Note 15 Pro，Андроид 2026 года，Полный Комплект, 10.1"" 12 ГБ/1024 ГБ, черно-серый, светло-серый",51412.0,320863.0,4285.0,5.0,74,Fire Store,4.8,https://www.ozon.kz/product/planshet-relame-note-15-pro-android-2026-goda-polnyy-komplekt-10-1-12-gb-1024-gb-cherno-seryy-3331551781/,3331551781,10.1,12.0,Android,1024,2560x1600,Snapdragon 8 Gen3 Leading Version,32.0,IPS,Планшет,,2025,Android 15,120,,Qualcomm,8,3.4,Qualcomm,Adreno 750,16.0,Опционально,"Металл, Стекло, Пластик",Да,10000,"Клавиатура, Стилус",214*160*8.7,300.0,Китай,,
tablets,"Маккензи Премиум Планшет Мощный, 10.1"" 16 ГБ/512 ГБ, серый, светло-серый",61732.0,352571.0,5145.0,4.5,14,Маккензи Премиум,4.6,https://www.ozon.kz/product/mackenzie-planshet-moshchnyy-10-1-16-gb-512-gb-seryy-svetlo-seryy-3474334649/,3474334649,10.1,16.0,Android,512,1200x825,Dimensity 720,13.0,IPS,Планшет,,2024,Android 15,,330.0,MediaTek,8,1.3,MediaTek,,8.0,Есть,Металл,Да,8000,"Клавиатура, Стилус",240х160х10,560.0,Китай (Гонконг),,
tablets,"Планшет Android планшет с клавиатурой 16ГБ+1ТБ Планшет A17, 10.1"" 12 ГБ/1024 ГБ, белый",86961.0,202566.0,7247.0,4.6,372,ИП Морозова С.О.,4.5,https://www.ozon.kz/product/planshet-android-planshet-s-klaviaturoy-16gb-1tb-planshet-a17-10-1-12-gb-1024-gb-belyy-3388296413/,3388296413,10.1,12.0,Android,1024,3000x1140,Helio G85,,IPS,Планшет,,2025,Android 13,60,,MediaTek,8,2.0,Qualcomm,Adreno 510,,,Титановый сплав,,6000,,240*160*90,500.0,Китай,,
tablets,"Планшет Pad 15 Pro, 10.1"" 1 ТБ/16 ГБ, черный матовый, шоколадный",58345.0,438849.0,4863.0,4.7,48,Vigran Store,4.5,https://www.ozon.kz/product/planshet-pad-15-pro-10-1-1-tb-16-gb-chernyy-matovyy-shokoladnyy-3301276767/,3301276767,10.1,1024.0,Android,16,2560x1600,Snapdragon 8 Gen3,32.0,IPS,Планшет,,2025,Android 15,120,298.9,Qualcomm,8,3.3,Qualcomm,Adreno 730,16.0,Есть,"Металл, Стекло",Да,10000,Клавиатура,214*160*8.7,365.0,Китай,,
tablets,"Планшет Планшет 2026 5G Абсолютно новый, 10,36-дюймовый , 12000 мАч, 16 ГБ + 1 ТБ, Android 13.0, Wifi, 14-ядерный планшетный ПК, сетевой глобальный планшет，Бесплатная Bluetooth-клавиатура + Защитная оболочка кожаный чехол + Bluetooth-гарнитура, 10.36"" 16 ГБ/1024 ГБ, черно-серый",48184.0,291219.0,4016.0,,,Henshin,4.8,https://www.ozon.kz/product/planshet-planshet-2026-5g-absolyutno-novyy-10-36-dyuymovyy-12000-mach-16-gb-1-tb-android-13-0-wifi-3527350494/,3527350494,10.36,16.0,Android,1024,2560x1600,Snapdragon 888,32.0,IPS,Планшет,,2026,Android 13,120,32.0,Qualcomm,14,3.2,MediaTek,,16.0,Есть,"Металл, Пластик",Да,12000,Клавиатура,10.36,589.0,Китай,,
